"","Player_Id","Player_Name","hard_Hitting_Ability_17","Finisher_17","Fast_Scoring_ability_17","Consistency_bat_17","RunsBetweenWicket_17","hard_Hitting_Ability_17_16","Finisher_17_16","Fast_Scoring_ability_17_16","Consistency_bat_17_16","RunsBetweenWicket_17_16","hard_Hitting_Ability_17_16_15","Finisher_17_16_15","Fast_Scoring_ability_17_16_15","Consistency_bat_17_16_15","RunsBetweenWicket_17_16_15","Economy_17","Wicket_Taking_Ability_17","Ball_Consistency_17","Crucial_Wicket_Taking_Ability_17","Short_Performance_Index_17","Economy_17_16","Wicket_Taking_Ability_17_16","Ball_Consistency_17_16","Crucial_Wicket_Taking_Ability_17_16","Short_Performance_Index_17_16","Economy_17_16_15","Wicket_Taking_Ability_17_16_15","Ball_Consistency_17_16_15","Crucial_Wicket_Taking_Ability_17_16_15","Short_Performance_Index_17_16_15"
"1",1,"SC Ganguly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2,"BB McCullum",0.986784140969163,0,1.40969162995595,29.0909090909091,0.533333333333333,1.34,0,1.348,24.962962962963,0.0109289617486339,1.48802017654477,-0.024390243902439,1.39974779319042,27.75,-0.125673249551167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",3,"RT Ponting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",4,"DJ Hussey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",5,"Mohammad Hafeez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",6,"R Dravid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",7,"W Jaffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",8,"V Kohli",0.614785992217899,0,1.19844357976654,30.8,0.672645739910314,1.16228070175439,0.115384615384615,1.40021929824561,58.0454545454545,0.31,1.07880642693191,0.119047619047619,1.36342769701607,55.6875,0.362926829268293,NA,NA,NA,NA,NA,12.75,Inf,Inf,0,0,8.52631578947368,Inf,Inf,0,0
"9",9,"JH Kallis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",10,"CL White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",11,"MV Boucher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",12,"B Akhil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",13,"AA Noffke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",14,"P Kumar",0,0.5,0.888888888888889,8,0.888888888888889,0.833333333333333,0.375,0.888888888888889,6.4,0.0666666666666667,0.655737704918033,0.416666666666667,0.80327868852459,7,0.169811320754717,9.42056074766355,17.8333333333333,28,0,1,8.46478873239437,28.4,40.0666666666667,0,0.681818181818182,8.79878048780488,29.8181818181818,43.7272727272727,0,0.647058823529412
"15",15,"Z Khan",0,0.666666666666667,0.307692307692308,4,0.307692307692308,0.384615384615385,0.4,0.384615384615385,3.33333333333333,0,0.384615384615385,0.4,0.384615384615385,3.33333333333333,0,8.24390243902439,24.6,33.8,0,0.909090909090909,8.07736943907157,25.85,34.8,0,0.869565217391304,7.75892857142857,24.8888888888889,32.1851851851852,0,0.9
"16",16,"SB Joshi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",17,"PA Patel",0.792207792207792,0,1.28246753246753,24.6875,0.601593625498008,1.53518123667377,-0.0769230769230769,1.21961620469083,23.8333333333333,-0.455384615384615,1.64364640883978,0,1.25828729281768,26.0285714285714,-0.574074074074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",18,"ML Hayden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",19,"MEK Hussey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.684931506849315,0,1.05479452054795,19.25,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",20,"MS Dhoni",0.597701149425287,0.133333333333333,1.11111111111111,29,0.582608695652174,0.686070686070686,0.222222222222222,1.19334719334719,35.875,0.587951807228916,0.759493670886076,0.159090909090909,1.19746835443038,33.7857142857143,0.516417910447761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",21,"SK Raina",0.793548387096774,0.214285714285714,1.4258064516129,49.1111111111111,0.768627450980392,1.28367670364501,0.103448275862069,1.33280507131537,36.5652173913044,0.0660980810234542,1.17894736842105,0.108695652173913,1.27894736842105,33.75,0.130853994490358,8.5,72,102,0,0.166666666666667,8.52631578947368,133,189,0,0.1,8.24644549763033,70.3333333333333,96.6666666666667,0,0.2
"22",22,"JDP Oram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",23,"S Badrinath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",24,"K Goel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",25,"JR Hopes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",26,"KC Sangakkara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",27,"Yuvraj Singh",0.893617021276596,0.0909090909090909,1.34042553191489,28,0.56,1.40161725067385,0.0476190476190476,1.31536388140162,27.1111111111111,-0.119850187265918,1.27986348122867,0.0294117647058824,1.25597269624573,23.741935483871,-0.0321100917431193,12,12,24,0,0.5,9.24,50,77,0,0.142857142857143,8.91428571428571,52.5,78,0,0.153846153846154
"28",28,"SM Katich",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",29,"IK Pathan",0,0,0.666666666666667,2,0.666666666666667,0,0.25,0.764705882352941,6.5,0.764705882352941,0,0.25,0.764705882352941,6.5,0.764705882352941,13,Inf,Inf,0,0,8.7,Inf,Inf,0,0,8.7,Inf,Inf,0,0
"30",30,"T Kohli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",31,"YK Pathan",0.585365853658537,0.181818181818182,1.16260162601626,20.4285714285714,0.657407407407407,1.10817941952507,0.333333333333333,1.32981530343008,42,0.284745762711864,1.14147909967846,0.361111111111111,1.31189710610932,42.9473684210526,0.220833333333333,10.25,24,41,0,0.25,7.35483870967742,31,38,0,0.25,8.80327868852459,30.5,44.75,0,0.307692307692308
"32",32,"SR Watson",0.375,0.142857142857143,0.8875,11.8333333333333,0.561643835616438,0.930232558139535,0.136363636363636,1.16279069767442,15.625,0.285714285714286,1.17525773195876,0.0967741935483871,1.23092783505155,23.88,0.0727762803234501,9.12727272727273,33,50.2,0,0.625,8.78857142857143,21,30.76,0.0416666666666667,0.91304347826087,8.91643454038997,23.1612903225806,34.4193548387097,0.0294117647058824,0.818181818181818
"33",33,"M Kaif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",34,"DS Lehmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",35,"RA Jadeja",0.644067796610169,0.6,1.33898305084746,52.6666666666667,0.811881188118812,0.879478827361563,0.44,1.13680781758958,34.9,0.312252964426877,0.781609195402299,0.388888888888889,1.10574712643678,30.0625,0.384196185286104,9.32751091703057,45.8,71.2,0,0.416666666666667,8.72268907563025,36.6153846153846,53.2307692307692,0,0.5,8.43596730245232,30.5833333333333,43,0.024390243902439,0.5
"36",36,"M Rawat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",37,"D Salunkhe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",38,"SK Warne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",39,"SK Trivedi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",40,"G Gambhir",0.716049382716049,0.125,1.22962962962963,41.5,0.619047619047619,1.39927623642943,0.161290322580645,1.20506634499397,47.5714285714286,-0.269681742043551,1.40555058191585,0.0909090909090909,1.18710832587287,39,-0.303860523038605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",41,"V Sehwag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34831460674157,0.125,1.1123595505618,14.1428571428571,-0.323076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",42,"S Dhawan",0.694516971279373,0.0714285714285714,1.25065274151436,39.9166666666667,0.663551401869159,1.26674786845311,0.161290322580645,1.19366626065773,44.5454545454545,-0.0978792822185971,1.33752244165171,0.133333333333333,1.19658886894075,39.2058823529412,-0.192401960784314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,"L Ronchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",44,"ST Jayasuriya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",45,"DJ Thornely",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",46,"RV Uthappa",1.12970711297071,0.0769230769230769,1.6234309623431,32.3333333333333,0.648351648351648,1.50278293135436,0,1.45083487940631,30.0769230769231,-0.0742705570291777,1.48910411622276,0.024390243902439,1.38740920096852,30.1578947368421,-0.144827586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",47,"PR Shah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",48,"AM Nayar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",49,"SM Pollock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",50,"Harbhajan Singh",0.352941176470588,0.714285714285714,0.941176470588235,16,0.625,1.01851851851852,0.642857142857143,1,27,-0.0232558139534884,1.05820105820106,0.478260869565217,1.19047619047619,22.5,0.167785234899329,6.63157894736842,30.875,34.125,0,0.727272727272727,7.57952468007313,32.1764705882353,40.6470588235294,0,0.68,7.70758928571429,25.6,32.8857142857143,0,0.875
"51",51,"S Chanderpaul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",52,"LRPL Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",53,"AC Gilchrist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",54,"Y Venugopal Rao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",55,"VVS Laxman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",56,"A Symonds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",57,"RG Sharma",0.640287769784173,0.125,1.19784172661871,23.7857142857143,0.651260504201681,1.23076923076923,0.133333333333333,1.26461538461538,35.7391304347826,0.0448979591836735,1.22345803842265,0.108695652173913,1.31850353892821,35.2432432432432,0.125836680053548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",58,"SB Styris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",59,"SB Bangar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",60,"WPUJC Vaas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",61,"RP Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63157894736842,25.3333333333333,40.6666666666667,0,0.75,9.63157894736842,25.3333333333333,40.6666666666667,0,0.75
"62",62,"WP Saha",0.65979381443299,0.0909090909090909,1.20618556701031,26,0.63855421686747,1.20098039215686,0.0869565217391304,1.23529411764706,28,0.0451612903225806,1.06035889070147,0.0555555555555556,1.22838499184339,25.9655172413793,0.213250517598344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",63,"LR Shukla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",64,"DPMD Jayawardene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",65,"S Sohal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",66,"B Lee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",67,"PP Chawla",0,0,0.333333333333333,2,0.333333333333333,1.25,0,0.90625,7.25,-0.458333333333333,1.11111111111111,0.181818181818182,1.02469135802469,10.375,-0.111111111111111,8.9016393442623,20.3333333333333,30.1666666666667,0,1,8.2189349112426,19.8823529411765,27.2352941176471,0,1,8.19272727272727,19.6428571428571,26.8214285714286,0.0333333333333333,0.827586206896552
"68",68,"WA Mota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",69,"Kamran Akmal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",70,"Shahid Afridi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",71,"DJ Bravo",NA,NA,NA,NA,NA,1.25,0.333333333333333,1.125,12.375,-0.166666666666667,1.38075313807531,0.36,1.23012552301255,18.375,-0.208092485549133,NA,NA,NA,NA,NA,9.03448275862069,20.4705882352941,30.8235294117647,0.0666666666666667,0.928571428571429,8.86607142857143,15.6279069767442,23.093023255814,0.032258064516129,1.3
"72",72,"MA Khote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",73,"A Nehra",NA,NA,NA,NA,NA,0,1,1,Inf,1,0,0.6,0.25,2,0.25,9.27272727272727,16.5,25.5,0,1.33333333333333,8.43686006825939,17.2352941176471,24.2352941176471,0,1.21428571428571,7.8141592920354,17.3846153846154,22.6410256410256,0.0333333333333333,1.20689655172414
"74",74,"GC Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",75,"Pankaj Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",76,"RR Sarwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",77,"S Sreesanth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",78,"VRV Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",79,"SS Tiwary",0.782608695652174,1,1.1304347826087,Inf,0.432432432432432,1.33333333333333,0.25,1.13846153846154,37,-0.265734265734266,1.2589928057554,0.571428571428571,1.19064748201439,55.1666666666667,-0.0913461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",80,"DS Kulkarni",0,0,0.5,Inf,0.5,1.66666666666667,0.5,1.55555555555556,28,-0.166666666666667,1,0.375,1.06666666666667,10.6666666666667,0.0833333333333333,9.05084745762712,39.3333333333333,59.3333333333333,0,0.5,7.85060240963855,19.7619047619048,25.8571428571429,0.05,0.894736842105263,8.14150943396226,18.7058823529412,25.3823529411765,0.032258064516129,1
"81",81,"R Vinay Kumar",NA,NA,NA,NA,NA,0,0.5,1.08333333333333,13,1.08333333333333,0,0.5,0.928571428571429,6.5,0.928571428571429,10.2,10,17,0,2,8.02597402597403,15.4,20.6,0,1.25,8.47368421052632,28.5,40.25,0,0.705882352941177
"82",82,"AB Agarkar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",83,"M Kartik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",84,"I Sharma",0.307692307692308,0.333333333333333,0.615384615384615,4,0.333333333333333,0.769230769230769,0.333333333333333,0.615384615384615,4,-0.181818181818182,0.769230769230769,0.333333333333333,0.615384615384615,4,-0.181818181818182,11,Inf,Inf,0,0,10.7203791469194,70.3333333333333,125.666666666667,0,0.3,10.98,75,137.25,0,0.285714285714286
"85",85,"AM Rahane",0.591463414634146,0.0625,1.16463414634146,25.4666666666667,0.661971830985915,1.24475524475524,0.0666666666666667,1.20559440559441,34.48,-0.0521415270018622,1.24780316344464,0.0930232558139535,1.23198594024605,40.0571428571429,-0.0210772833723653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",86,"Shoaib Malik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",87,"MK Tiwary",0.785123966942149,0.307692307692308,1.33884297520661,46.2857142857143,0.67,1.28099173553719,0.307692307692308,1.33884297520661,46.2857142857143,0.0777777777777778,1.3,0.266666666666667,1.27,42.3333333333333,-0.0405405405405405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",88,"KD Karthik",0.694029850746269,0.230769230769231,1.34701492537313,40.1111111111111,0.770925110132159,1.25693160813309,0.142857142857143,1.28650646950092,33.1428571428571,0.0395061728395062,1.25567322239032,0.128205128205128,1.26626323751891,27.9,0.0141414141414141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",89,"R Bhatia",0.352941176470588,0,0.941176470588235,16,0.625,0.27027027027027,0.666666666666667,1.35135135135135,25,1.14285714285714,0.263157894736842,0.571428571428571,1.31578947368421,16.6666666666667,1.11111111111111,7.95348837209302,21.5,28.5,0,0.666666666666667,7.55378486055777,31.375,39.5,0,0.615384615384615,7.77224199288256,35.125,45.5,0,0.533333333333333
"90",90,"MF Maharoof",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",91,"VY Mahesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",92,"TM Srivastava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",93,"B Chipli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",94,"DW Steyn",NA,NA,NA,NA,NA,0,0,0.5,1,0.5,2,0.25,1.4,10.5,-1,NA,NA,NA,NA,NA,8.30769230769231,Inf,Inf,0,0,8.93023255813953,43,64,0,0.428571428571429
"95",95,"DB Das",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",96,"MK Pandey",0.584126984126984,0.333333333333333,1.25714285714286,49.5,0.770909090909091,0.891089108910891,0.304347826086957,1.27524752475248,40.25,0.467469879518072,0.968208092485549,0.257142857142857,1.25578034682081,36.2083333333333,0.35663082437276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",97,"HH Gibbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",98,"DNT Zoysa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",99,"D Kalyankrishna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",100,"SE Marsh",0.878787878787879,0,1.33333333333333,33,0.573248407643312,1.47590361445783,0,1.27409638554217,32.5384615384615,-0.286324786324786,1.48614609571788,-0.111111111111111,1.29974811083123,30.3529411764706,-0.265232974910394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",101,"SA Asnodkar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",102,"Sohail Tanvir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",103,"Salman Butt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",104,"BJ Hodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",105,"Umar Gul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",106,"AB Dinda",0.5,0,0.875,7,0.428571428571429,1.25,0,0.875,7,-0.5,1.25,0,0.875,7,-0.5,11.8153846153846,65,128,0,0.333333333333333,8.84824902723735,21.4166666666667,31.5833333333333,0,1,9.26896551724138,24.1666666666667,37.3333333333333,0,0.857142857142857
"107",107,"SP Fleming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",108,"S Vidyut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
